Nome;;tempo;superior;heur;gap;;;;;;;;;;;;;;;;;;
data/setI/n400_385_0.10_0.75.sukp;7029;59.996773;79400.518477;6517.000000;11.183600;82243.037119;4667;392;60.000202;60.115328;57626355;785;5;bestsol in 2315;33.311379;28;aleatoria;2.055020;2531;17;17;aleatoria;aleatoria.config
data/setI/n400_385_0.15_0.85.sukp;8051;59.999435;91566.128270;6815.000000;12.435969;94721.294786;4435;194;60.000913;60.162012;66572643;785;5;bestsol in 2587;28.439072;22;relaxation;1.817281;2315;15;15;aleatoria;aleatoria.config
data/setI/n400_400_0.10_0.75.sukp;7046;59.996812;79672.757275;6810.000000;10.699377;83049.666536;3082;384;60.000846;60.125823;51244675;800;5;bestsol in 2844;55.335850;28;aleatoria;1.454534;1733;17;17;aleatoria;aleatoria.config
data/setI/n400_400_0.15_0.85.sukp;8062;59.997584;90568.193459;6513.000000;12.905757;93743.787970;2718;244;60.000997;60.165449;60125351;800;5;bestsol in 1652;38.085136;14;aleatoria;1.430677;1482;16;16;aleatoria;aleatoria.config
data/setI/n485_500_0.10_0.75.sukp;10313;60.002507;99616.851635;6214.000000;15.031035;100557.347874;1093;245;60.005236;60.180060;55980886;985;5;bestsol in 383;14.373616;14;aleatoria;0.848326;668;6;6;aleatoria;aleatoria.config
data/setI/n485_500_0.15_0.85.sukp;10398;59.999178;112360.650000;5899.000000;18.047406;112897.850000;2812;86;60.001140;60.252818;85081404;985;5;bestsol in 2477;52.409014;18;aleatoria;1.815840;1448;21;21;aleatoria;aleatoria.config
data/setI/n500_485_0.10_0.75.sukp;10335;59.999307;101316.240913;6570.000000;14.421041;102630.224583;1874;218;60.000781;60.169178;60672630;985;5;bestsol in 1376;35.304515;31;aleatoria;1.236071;1046;8;8;aleatoria;aleatoria.config
data/setI/n500_485_0.15_0.85.sukp;10393;59.998345;113542.747705;5738.000000;18.787861;115649.043025;1866;109;60.001210;60.246706;78229893;985;5;bestsol in 1407;41.083706;23;aleatoria;1.290523;987;8;8;aleatoria;aleatoria.config
data/setI/n500_500_0.10_0.75.sukp;10279;59.999375;99367.111252;6154.000000;15.146752;100439.607056;1357;209;60.000783;60.182695;58163926;1000;5;bestsol in 1162;51.991038;15;aleatoria;1.007278;782;12;12;aleatoria;aleatoria.config
data/setI/n500_500_0.15_0.85.sukp;10646;59.952821;115361.071976;6772.000000;16.035008;116035.971520;2404;86;60.001023;60.257636;82565269;1000;5;bestsol in 1848;47.014108;40;aleatoria;1.735290;1247;12;12;aleatoria;aleatoria.config
data/setII/n585_600_0.10_0.75.sukp;11773;60.000005;110193.762504;5540.000000;18.890571;111285.005200;544;130;60.004187;60.255881;69046630;1185;5;bestsol in 234;35.527942;15;aleatoria;0.674059;337;6;6;aleatoria;aleatoria.config
data/setII/n585_600_0.15_0.85.sukp;11720;60.001911;122560.421773;4386.000000;26.943553;123747.019564;1258;52;60.003264;60.378349;100736863;1185;5;bestsol in 28;29.643324;3;aleatoria;1.080872;654;4;4;aleatoria;aleatoria.config
data/setII/n600_585_0.10_0.75.sukp;11814;60.001076;112513.731470;6660.000000;15.893954;113120.478674;1895;78;60.001750;60.267311;79014390;1185;5;bestsol in 1754;53.600942;27;aleatoria;1.377571;988;12;12;aleatoria;aleatoria.config
data/setII/n600_585_0.15_0.85.sukp;11605;60.005886;125554.509674;3785.000000;32.171601;126223.455996;1833;35;60.002001;60.357252;105282743;1185;5;bestsol in 28;28.391590;13;aleatoria;1.233289;933;5;5;aleatoria;aleatoria.config
data/setII/n600_600_0.10_0.75.sukp;11732;60.002496;107285.756042;5758.000000;17.632469;107974.254477;1764;89;60.001498;60.252949;78988166;1200;5;bestsol in 1503;52.084950;18;aleatoria;1.481472;926;10;10;aleatoria;aleatoria.config
data/setII/n600_600_0.15_0.85.sukp;11975;60.004220;122191.453512;4821.000000;24.345666;123931.399291;123;81;60.001734;60.368421;94446751;1200;5;bestsol in 71;40.565274;3;aleatoria;0.231770;101;2;2;aleatoria;aleatoria.config
data/setII/n685_700_0.10_0.75.sukp;13053;60.002949;128976.019605;4340.000000;28.717977;129447.016938;1372;60;60.001592;60.332845;94585845;1385;5;bestsol in 1365;59.864922;32;relaxation;1.231971;715;11;11;aleatoria;aleatoria.config
data/setII/n685_700_0.15_0.85.sukp;12981;60.012955;149400.949118;4143.000000;35.061055;149895.648619;308;38;60.008224;60.516946;124254800;1385;5;bestsol in 32;53.479801;4;aleatoria;0.332712;172;6;6;aleatoria;aleatoria.config
data/setII/n700_685_0.10_0.75.sukp;13052;60.002447;126122.250000;4505.000000;26.996060;126696.000000;1188;47;60.000264;60.320885;92739989;0;5;bestsol in 1186;59.075127;8;aleatoria;1.207628;617;2;2;aleatoria;aleatoria.config
data/setII/n700_685_0.15_0.85.sukp;12834;60.016636;153048.551105;3962.000000;37.629114;153429.349241;624;34;60.011187;60.505576;126480992;1385;5;bestsol in 2;24.391711;1;aleatoria;0.754095;328;2;2;aleatoria;aleatoria.config
data/setII/n700_700_0.10_0.75.sukp;13053;60.002907;133957.500000;4635.000000;27.901294;134249.250000;1904;36;60.001390;60.331751;100128781;1400;5;bestsol in 1317;47.455189;24;relaxation;1.697735;969;5;5;aleatoria;aleatoria.config
data/setII/n700_700_0.15_0.85.sukp;12925;60.007022;148357.699065;4559.000000;31.541719;148718.097969;813;29;60.002000;60.507465;131230163;1400;5;bestsol in 71;46.948463;42;aleatoria;0.982269;420;9;9;aleatoria;aleatoria.config
data/setII/n785_800_0.10_0.75.sukp;13957;60.006375;148630.500000;4853.000000;29.626520;148883.250000;970;24;60.001870;60.416384;117742048;1585;5;bestsol in 14;35.465566;6;aleatoria;1.193959;496;6;6;aleatoria;aleatoria.config
data/setII/n785_800_0.15_0.85.sukp;13864;60.011030;168539.651395;4097.000000;40.137333;168696.051350;17;17;60.002893;60.631758;156575400;1585;5;bestsol in 7;50.149192;1;aleatoria;0.120962;16;4;4;aleatoria;aleatoria.config
data/setII/n800_785_0.10_0.75.sukp;14045;60.017173;148526.213498;4253.000000;33.922693;149314.459324;469;39;60.013126;60.441242;112940000;1585;5;bestsol in 7;29.931053;1;aleatoria;0.722421;253;2;2;aleatoria;aleatoria.config
